PROV1;Kalm;Kalm;Kalm;;Kalm;;;;;;;;;x
PROV2;Wamostun;Wamostun;Wamostun;;Wamostun;;;;;;;;;x
PROV3;Tagidin;Tagidin;Tagidin;;Tagidin;;;;;;;;;x
PROV4;Dimë;Dimë;Dimë;;Dimë;;;;;;;;;x
PROV5;Sodakl;Sodakl;Sodakl;;Sodakl;;;;;;;;;x
PROV6;Sodir;Sodir;Sodir;;Sodir;;;;;;;;;x
PROV7;Egosk;Egosk;Egosk;;Egosk;;;;;;;;;x
PROV8;Sageen;Sageen;Sageen;;Sageen;;;;;;;;;x
PROV9;Sadeen;Sadeen;Sadeen;;Sadeen;;;;;;;;;x
PROV10;Talar;Talar;Talar;;Talar;;;;;;;;;x
PROV11;Reys;Reys;Reys;;Reys;;;;;;;;;x
PROV12;Deysaneh;Deysaneh;Deysaneh;;Deysaneh;;;;;;;;;x
PROV13;Denz;Denz;Denz;;Denz;;;;;;;;;x
PROV14;Toluc;Toluc;Toluc;;Toluc;;;;;;;;;x
PROV15;Teysil;Teysil;Teysil;;Teysil;;;;;;;;;x
PROV16;Rost;Rost;Rost;;Rost;;;;;;;;;x
PROV17;Bunir;Bunir;Bunir;;Bunir;;;;;;;;;x
PROV18;Kegakin;Kegakin;Kegakin;;Kegakin;;;;;;;;;x
PROV19;Runaf;Runaf;Runaf;;Runaf;;;;;;;;;x
PROV20;Dernai;Dernai;Dernai;;Dernai;;;;;;;;;x
PROV21;Athun;Athun;Athun;;Athun;;;;;;;;;x
PROV22;Athatyal;Athatyal;Athatyal;;Athatyal;;;;;;;;;x
PROV23;Qeayg;Qeayg;Qeayg;;Qeayg;;;;;;;;;x
PROV24;Kubivk;Kubivk;Kubivk;;Kubivk;;;;;;;;;x
PROV25;Kenn;Kenn;Kenn;;Kenn;;;;;;;;;x
PROV26;Dalk;Dalk;Dalk;;Dalk;;;;;;;;;x
PROV27;Erîaul;Erîaul;Erîaul;;Erîaul;;;;;;;;;x
PROV28;Las;Las;Las;;Las;;;;;;;;;x
PROV29;Teleter;Teleter;Teleter;;Teleter;;;;;;;;;x
PROV30;Alilas;Alilas;Alilas;;Alilas;;;;;;;;;x
PROV31;Kait;Kait;Kait;;Kait;;;;;;;;;x
PROV32;Rumij;Rumij;Rumij;;Rumij;;;;;;;;;x
PROV33;Lam;Lam;Lam;;Lam;;;;;;;;;x
PROV34;Badr;Badr;Badr;;Badr;;;;;;;;;x
PROV35;Lotus;Lotus;Lotus;;Lotus;;;;;;;;;x
PROV36;Nadr;Nadr;Nadr;;Nadr;;;;;;;;;x
PROV37;Qank;Qank;Qank;;Qank;;;;;;;;;x
PROV38;Lalot;Lalot;Lalot;;Lalot;;;;;;;;;x
PROV39;Enabh;Enabh;Enabh;;Enabh;;;;;;;;;x
PROV40;Suhatas;Suhatas;Suhatas;;Suhatas;;;;;;;;;x
PROV41;Nelayn;Nelayn;Nelayn;;Nelayn;;;;;;;;;x
PROV42;Suan;Suan;Suan;;Suan;;;;;;;;;x
PROV43;Welil;Welil;Welil;;Welil;;;;;;;;;x
PROV44;Tazoran;Tazoran;Tazoran;;Tazoran;;;;;;;;;x
PROV45;Eraud;Eraud;Eraud;;Eraud;;;;;;;;;x
PROV46;Ajóascal;Ajóascal;Ajóascal;;Ajóascal;;;;;;;;;x
PROV47;Wurud;Wurud;Wurud;;Wurud;;;;;;;;;x
PROV48;Dutud;Dutud;Dutud;;Dutud;;;;;;;;;x
PROV49;Xorrogious;Xorrogious;Xorrogious;;Xorrogious;;;;;;;;;x
PROV50;Enunuzm;Enunuzm;Enunuzm;;Enunuzm;;;;;;;;;x
PROV51;Rolk;Rolk;Rolk;;Rolk;;;;;;;;;x
PROV52;Aluzm;Aluzm;Aluzm;;Aluzm;;;;;;;;;x
PROV53;Lopol;Lopol;Lopol;;Lopol;;;;;;;;;x
PROV54;Adanoan;Adanoan;Adanoan;;Adanoan;;;;;;;;;x
PROV55;Tarons;Tarons;Tarons;;Tarons;;;;;;;;;x
PROV56;Ralons;Ralons;Ralons;;Ralons;;;;;;;;;x
PROV57;Qakank;Qakank;Qakank;;Qakank;;;;;;;;;x
PROV58;Kianus;Kianus;Kianus;;Kianus;;;;;;;;;x
PROV59;Teetig;Teetig;Teetig;;Teetig;;;;;;;;;x
PROV60;Balabib;Balabib;Balabib;;Balabib;;;;;;;;;x
PROV61;Bip;Bip;Bip;;Bip;;;;;;;;;x
PROV62;Ravil;Ravil;Ravil;;Ravil;;;;;;;;;x
PROV63;Wieruk;Wieruk;Wieruk;;Wieruk;;;;;;;;;x
PROV64;Lavil;Lavil;Lavil;;Lavil;;;;;;;;;x
PROV65;Sasozar;Sasozar;Sasozar;;Sasozar;;;;;;;;;x
PROV66;Qulad;Qulad;Qulad;;Qulad;;;;;;;;;x
PROV67;Saser;Saser;Saser;;Saser;;;;;;;;;x
PROV68;Enanadh;Enanadh;Enanadh;;Enanadh;;;;;;;;;x
